Channel,Group,Source,Link
四川卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230458/index.m3u8
四川卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229064/index.m3u8
天津卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221228905/index.m3u8
天津卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229359/index.m3u8
宁夏卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230434/index.m3u8
宁夏卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229080/index.m3u8
安徽卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230218/index.m3u8
安徽卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229301/index.m3u8
安徽卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229086/index.m3u8
安徽卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230215/index.m3u8
山东卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221227955/index.m3u8
山东卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221227909/index.m3u8
山西卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230421/index.m3u8
山西卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229074/index.m3u8
广东卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229362/index.m3u8
广东卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229088/index.m3u8
广西卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221228122/index.m3u8
新疆卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230439/index.m3u8
新疆卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229116/index.m3u8
江苏卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221228032/index.m3u8
江苏卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229298/index.m3u8
江苏卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229110/index.m3u8
江西卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230446/index.m3u8
江西卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229058/index.m3u8
江西卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229374/index.m3u8
河北卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230427/index.m3u8
河北卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229071/index.m3u8
河南卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221228468/index.m3u8
河南卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229371/index.m3u8
浙江卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229352/index.m3u8
海南卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221227912/index.m3u8
深圳卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229356/index.m3u8
深圳卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229113/index.m3u8
湖北卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230430/index.m3u8
湖北卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229365/index.m3u8
湖北卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229107/index.m3u8
湖南卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230206/index.m3u8
湖南卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221228852/index.m3u8
湖南卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221228984/index.m3u8
湖南卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230232/index.m3u8
甘肃卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230443/index.m3u8
甘肃卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229077/index.m3u8
贵州卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221228123/index.m3u8
辽宁卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229368/index.m3u8
辽宁卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229112/index.m3u8
辽宁卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230424/index.m3u8
重庆卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230436/index.m3u8
重庆卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229061/index.m3u8
陕西卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230433/index.m3u8
陕西卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229052/index.m3u8
青海卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230431/index.m3u8
青海卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229067/index.m3u8
黑龙江卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221228398/index.m3u8
黑龙江卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229109/index.m3u8
黑龙江卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221228374/index.m3u8
黑龙江卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229104/index.m3u8
厦门卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229184/index.m3u8
新疆兵团卫视,weishi,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230455/index.m3u8
杭州4,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229377/index.m3u8
杭州少儿,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229316/index.m3u8
杭州明珠,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229310/index.m3u8
杭州生活,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229313/index.m3u8
杭州综合,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229307/index.m3u8
学而思网校1,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221228203/index.m3u8
学而思网校2,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221228264/index.m3u8
数码时代,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229419/index.m3u8
上海东方购物,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229588/index.m3u8
外星人,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221228152/index.m3u8
外星人2,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229833/index.m3u8
外星人3,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221228143/index.m3u8
Y+频道,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230226/index.m3u8
Hot炫动3D,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230386/index.m3u8
芒果TV,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230235/index.m3u8
芒果TV,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230203/index.m3u8
天目直播,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229590/index.m3u8
咪咕直播,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230248/index.m3u8
咪咕直播,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230250/index.m3u8
仙居三千院酒店-烹饪间,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230155/index.m3u8
仙居三千院酒店-烹饪间,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230161/index.m3u8
臻品烘焙面包坊-烘焙区,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230187/index.m3u8
臻品烘焙面包坊-烘焙区,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230190/index.m3u8
直播武林广场,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230628/index.m3u8
直播临安天目山,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230631/index.m3u8
直播千岛湖龙山岛,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230653/index.m3u8
直播下姜村,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230668/index.m3u8
直播富春江,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230671/index.m3u8
直播,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230622/index.m3u8
直播,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230662/index.m3u8
直播,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230665/index.m3u8
直播片段,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230718/index.m3u8
直播片段,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230721/index.m3u8
直播片段,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230727/index.m3u8
直播片段,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230730/index.m3u8
直播片段,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230733/index.m3u8
直播片段,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230755/index.m3u8
直播片段,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230758/index.m3u8
直播片段,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230761/index.m3u8
直播片段,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230764/index.m3u8
直播片段,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230766/index.m3u8
直播片段,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230767/index.m3u8
直播片段,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230773/index.m3u8
直播片段,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230776/index.m3u8
未知片段,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230769/index.m3u8
未知片段,special,,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230772/index.m3u8
CCTV1,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r2/cctv/cctv1hd/2500/index.m3u8?&encrypt=1
CCTV1,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/migu/kailu/cctv1hd265/57/20191230/index.m3u8?&encrypt=1
CCTV2,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r2/cctv/cctv2hd/3000/index.m3u8?&encrypt=1
CCTV2,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/migu/kailu/cctv2hd265/55/20200407/index.m3u8?&encrypt=1
CCTV3,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r2/2018/ocn/cctv3hd/2000/index.m3u8?&encrypt=1
CCTV4,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r2/cctv/cctv4hd/3000/index.m3u8?&encrypt=1
CCTV4,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/migu/kailu/cctv4hd265/57/20191230/index.m3u8?&encrypt=1
CCTV4欧洲,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/migu/kailu/20200324/cctv4ouhd/57/index.m3u8?&encrypt=1
CCTV4美洲,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/migu/kailu/20200324/cctv4meihd/57/index.m3u8?&encrypt=1
CCTV5,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r2/cctv/cctv5hdnew/2500/index.m3u8?&encrypt=1
CCTV5,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/migu/kailu/cctv5hd265/57/20191230/index.m3u8?&encrypt=1
CCTV5+,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r2/cctv/cctv5hdnew/2500/index.m3u8?&encrypt=1
CCTV6,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/migu/kailu/cctv6hd265/55/20200407/index.m3u8?&encrypt=1
CCTV7,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/migu/kailu/20200324/cctv7hd/57/index.m3u8?&encrypt=1
CCTV8,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/migu/kailu/cctv8hd265/55/20200407/index.m3u8?&encrypt=1
CCTV9,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/migu/kailu/20200324/cctv9hd/57/index.m3u8?&encrypt=1
CCTV10,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r2/2018/ocn/cctv10hd/2000/index.m3u8?&encrypt=1
CCTV11,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/migu/kailu/cctv11hd/57/20200103/index.m3u8?&encrypt=1
CCTV11,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/migu/kailu/cctv11hd265/55/20200407/index.m3u8?&encrypt=1
CCTV12,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/migu/kailu/20200324/cctv12hd/57/index.m3u8?&encrypt=1
CCTV13,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/envivo_x/2018/SD/cctv13/2000/index.m3u8?&encrypt=1
CCTV14,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/migu/kailu/cctv14hd265/55/20200407/index.m3u8?&encrypt=1
CCTV14,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r2/2018/ocn/cctv14hd/2000/index.m3u8?&encrypt=1
CCTV15,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/migu/kailu/20200324/cctv15hd/57/index.m3u8?&encrypt=1
CCTV17,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/migu/kailu/20200324/cctv17hd/57/index.m3u8?&encrypt=1
中国教育1,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r3/cctv/cetv1hd/3000/index.m3u8?&encrypt=1
中国教育2,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r3/cnr/cetv2/600/index.m3u8?&encrypt=1
中国教育3,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r3/cnr/cetv3/600/index.m3u8?&encrypt=1
中国教育4,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r3/cnr/cetv4/600/index.m3u8?&encrypt=1
CCTV世界地理,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/ws_v/2018/sjdl/sjdl711/1000/index.m3u8?&encrypt=1
CCTV兵器科技,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/ws_v/2018/gfjs/gfjs711/1000/index.m3u8?&encrypt=1
CCTV央视台球,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/ws_v/2018/ystq/ystq711/1000/index.m3u8?&encrypt=1
CCTV央视文化精品,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/ws_v/2018/ysjp/ysjp711/1000/index.m3u8?&encrypt=1
CCTV女性时尚,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/ws_v/2018/nxss/nxss711/1000/index.m3u8?&encrypt=1
CCTV怀旧剧场,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/ws_v/2018/hjjc/hjjc711/1000/index.m3u8?&encrypt=1
CCTV文化精品,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/ws_v/2018/ysjp/ysjp711/1000/index.m3u8?&encrypt=1
CCTV第一剧场,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/ws_v/2018/dyjc/dyjc711/1000/index.m3u8?&encrypt=1
CCTV风云剧场,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/ws_v/2018/fyjc/fyjc711/1000/index.m3u8?&encrypt=1
CCTV风云足球,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/ws_v/2018/fyzq/fyzq711/1000/index.m3u8?&encrypt=1
CCTV风云音乐,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/ws_v/2018/fyyy/fyyy711/1000/index.m3u8?&encrypt=1
CCTV高尔夫网球,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/ws_v/2018/gefwq/gefwq711/1000/index.m3u8?&encrypt=1
CGTN,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/envivo_x/2018/SD/cctvnews/1000/index.m3u8?&encrypt=1
CGTN俄语,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/envivo_v/2018/SD/cctv/eyu/1000/index.m3u8?&encrypt=1
CGTN法语,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/envivo_v/2018/SD/cctv/fayu/1000/index.m3u8?&encrypt=1
CGTN纪录,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/envivo_v/2018/SD/cctv/doc/1000/index.m3u8?&encrypt=1
CGTN西班牙语,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/envivo_v/2018/SD/cctv/xibanya/1000/index.m3u8?&encrypt=1
CGTN阿拉伯语,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/envivo_v/SD/cctv/alabo/1000/index.m3u8?&encrypt=1
山东教育卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/envivo_v/2018/SD/shandongedu/1000/index.m3u8?&encrypt=1
东南卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r1/2018/bestv/dnws/1000/index.m3u8?&encrypt=1
东方卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r4/dfl/dongfangwshd/3000/index.m3u8?&encrypt=1
云南卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/envivo_x/2018/SD/yunnan/1000/index.m3u8?&encrypt=1
兵团卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/envivo_w/2018/SD/bttv/1000/index.m3u8?&encrypt=1
内蒙古卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/envivo_w/2018/SD/neimeng/1000/index.m3u8?&encrypt=1
北京卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/ws_w/2018/bjws/bjws2000/2000/index.m3u8?&encrypt=1
南方卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r3/2018/nfmedia/nfws/1000/index.m3u8?&encrypt=1
吉林卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/envivo_v/2018/SD/jilin/1000/index.m3u8?&encrypt=1
四川卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/envivo_v/2018/SD/sichuanTV/1000/index.m3u8?&encrypt=1
天津卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd-tianjinhd-1200/index.m3u8?&encrypt=1
宁夏卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/envivo_x/2018/SD/ningxia/1000/index.m3u8?&encrypt=1
安徽卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r2/2018/ocn/anhuiwshd/2000/index.m3u8?&encrypt=1
山东卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd-shandonghd-1200/index.m3u8?&encrypt=1
山西卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/envivo_w/2018/SD/shanxi/1000/index.m3u8?&encrypt=1
广东卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/ws_w/2018/gdws/gdws2000/2000/index.m3u8?&encrypt=1
广西卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd-guangxiwssd-600/index.m3u8?&encrypt=1
新疆卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd-xinjiangwssd-600/index.m3u8?&encrypt=1
江苏卫视,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r2/cctv/jiangsuhd/2500/index.m3u8?&encrypt=1
江西卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/migu/kailu/jxwshd/57/20190820/index.m3u8?&encrypt=1
河北卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/envivo_v/2018/SD/hebei/1000/index.m3u8?&encrypt=1
河南卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd-henanwssd-600/index.m3u8?&encrypt=1
浙江卫视,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r2/cctv/zhejianghd/2500/index.m3u8?&encrypt=1
海南卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/envivo_x/SD/lvyou/450/index.m3u8?&encrypt=1
深圳卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/ws_w/2018/szws/szws711/1000/index.m3u8?&encrypt=1
湖北卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r2/2018/ocn/hubeiwshd/2000/index.m3u8?&encrypt=1
湖南卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd-hunanhd-2500/index.m3u8?&encrypt=1
湖南卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/migu/kailu/hunanhd265/57/20191230/index.m3u8?&encrypt=1
甘肃卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/envivo_v/2018/SD/gansu/1000/index.m3u8?&encrypt=1
西藏卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/envivo_x/2018/SD/xizang/1000/index.m3u8?&encrypt=1
贵州卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd-guizhouwssd-600/index.m3u8?&encrypt=1
辽宁卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r2/2018/ocn/liaoningwshd/2000/index.m3u8?&encrypt=1
重庆卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/envivo_x/2018/SD/chongqing/1000/index.m3u8?&encrypt=1
陕西卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/envivo_w/2018/SD/shan3xi/1000/index.m3u8?&encrypt=1
青海卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/envivo_w/2018/SD/qinghai/1000/index.m3u8?&encrypt=1
黑龙江卫视,weishi,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd-heilongjianghd-1200/index.m3u8?&encrypt=1
CIBN微电影,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r4/peoplecn/cibnweimovie/600/index.m3u8?&encrypt=1
CIBN文旅中国,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r4/peoplecn/cibnlvyou/600/index.m3u8?&encrypt=1
CIBN斗牛财经,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/migu/kailu/cibndncj/57/20191029/index.m3u8?&encrypt=1
CIBN流金岁月,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r4/peoplecn/cibnshoucang/600/index.m3u8?&encrypt=1
CIBN炫佳动漫,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r3/2018/peoplecn/cibndmpd/1000/index.m3u8?&encrypt=1
CIBN电影,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/ws_v/2018/cnbn/cnbn711/1000/index.m3u8?&encrypt=1
CIBN真人秀,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r3/peoplecn/cibnzhenrenxiu/600/index.m3u8?&encrypt=1
CIBN童学世界,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r3/2018/peoplecn/cibnrbjc/1000/index.m3u8?&encrypt=1
CIBN纪录片,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r3/2018/peoplecn/cibnjlpd/1000/index.m3u8?&encrypt=1
CIBN经典剧场,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r3/peoplecn/cibnjingdianjuchang/600/index.m3u8?&encrypt=1
CIBN综合,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r4/peoplecn/xinqidian/600/index.m3u8?&encrypt=1
CIBN艺术院线,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r3/2018/peoplecn/cibnteadjpd/1000/index.m3u8?&encrypt=1
CIBN院线大片,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r4/peoplecn/yuanxiandapian/600/index.m3u8?&encrypt=1
CIBN风尚运动,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/migu/kailu/cibnfsyd/57/20191029/index.m3u8?&encrypt=1
CIBN骄阳剧场,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/ws_v/2018/cibnjdjc/cibnjdjc711/1000/index.m3u8?&encrypt=1
SiTV全纪实,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r2/ocn/quanjishihd/3000/index.m3u8?&encrypt=1
SiTV法治天地,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r2/2018/ocn/fztd/1000/index.m3u8?&encrypt=1
SiTV游戏风云,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r2/ocn/youxifengyunhd/600/index.m3u8?&encrypt=1
上海ICS,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r4/dfl/waiyusd/600/index.m3u8?&encrypt=1
上海第一财经,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r1/2018/bestv/dycj/1000/index.m3u8?&encrypt=1
上海东方影视,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r4/dfl/dianshijuhd/3000/index.m3u8?&encrypt=1
上海哈哈炫动,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/ws_w/2018/xdkt/xdkt711/1000/index.m3u8?&encrypt=1
上海新闻综合,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r4/dfl/xinwenzonghehd/3000/index.m3u8?&encrypt=1
上海纪实人文,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r2/2018/ocn/jspdhd/2000/index.m3u8?&encrypt=1
上海都市,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r4/dfl/yulehd/3000/index.m3u8?&encrypt=1
上海哈哈炫动,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/ws_w/2018/xdkt/xdkt711/1000/index.m3u8?&encrypt=1
江苏优漫卡通,special,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r2/jstv/ymkt/600/index.m3u8?&encrypt=1
湖南金鹰纪实,cctv,,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r2/cctv/jinyingjishi/1200/index.m3u8?&encrypt=1
